gameid,period,pass_time,sender_id,sender_team,pass_position,receiver_id,receiver_position,time_diff,pass_type,manpower,score_diff,pass_x,pass_y,reception_x,reception_y,pass_zone,reception_zone
64765,1,160.03334,25248,503,D,320957,D,1.2666600000000017,d2d,evenStrength,0,-38.0256042480469,12.8264694213867,-49.5932464599609,29.9264717102051,Defensive,Defensive
64765,1,162.03334,320957,503,D,25248,D,0.9333199999999806,d2d,evenStrength,0,-67.1961822509766,32.9441184997559,-76.2491302490234,-20.3676452636719,Defensive,Defensive
64765,1,163.66667,25248,503,D,880966,F,0.8666699999999992,outlet,evenStrength,0,-72.2256011962891,-28.9176483154297,-14.3873596191406,-39.4794082641602,Defensive,Neutral
64765,1,172.16667,796627,628,F,367178,D,1.0666699999999878,outlet,evenStrength,0,-47.4744033813477,22.3794097900391,-42.4449920654297,-20.3705883026123,Defensive,Defensive
64765,1,187.96666,880966,503,F,25248,D,0.6666700000000105,d2d,evenStrength,0,-69.7108917236328,38.4764709472656,-93.34912109375,5.28235244750977,Defensive,Defensive
64765,1,198.56667,703734,628,D,156109,F,2.433330000000012,outletoffboards,evenStrength,0,-98.7036743164063,-16.3411655426025,-53.9419136047363,39.4853057861328,Defensive,Defensive
64765,1,204.23334,156109,628,F,562400,D,0.7666600000000017,d2d,evenStrength,0,-42.8772048950195,36.467658996582,-58.9713249206543,16.8529510498047,Defensive,Defensive
64765,1,206.6,562400,628,D,703734,D,0.8000000000000114,outlet,evenStrength,0,-77.0772094726563,19.3676605224609,-64.000732421875,-32.4352836608887,Defensive,Defensive
64765,1,208.36667,703734,628,D,562400,D,1.066660000000013,d2d,evenStrength,0,-52.9360313415527,-38.4705772399902,-72.0477905273438,-5.77939987182617,Defensive,Defensive
64765,1,210.6,562400,628,D,782664,F,0.7333299999999952,outlet,evenStrength,0,-46.3977966308594,-5.77939987182617,-4.15073394775391,34.4558944702148,Defensive,Neutral
64765,1,217.26666,156109,628,F,703734,D,1.0,south,evenStrength,0,49.6639709472656,-37.9676361083984,34.0727996826172,-40.4823417663574,Offensive,Offensive
64765,1,221.13333,511850,503,F,845179,D,1.3333299999999895,south,powerPlay,0,68.5979309082031,-22.3794097900391,49.9891090393066,-40.9882354736328,Offensive,Offensive
64765,1,224.2,845179,503,D,888156,F,0.8666699999999992,north,powerPlay,0,40.4332275390625,-26.4029388427734,65.0773468017578,-41.4911727905273,Offensive,Offensive
64765,1,226.73334,888156,503,F,845179,D,0.7666600000000017,south,powerPlay,0,73.1244049072266,-40.4852905273438,29.368522644043,-36.4617614746094,Offensive,Offensive
64765,1,228.06667,845179,503,D,598017,F,0.9333300000000122,eastwest,powerPlay,0,32.3861694335937,-29.4205856323242,38.9244041442871,27.9147052764893,Offensive,Offensive
64765,1,229.86667,598017,503,F,511850,F,0.7333299999999952,north,powerPlay,0,42.4449920654297,28.9205875396728,85.6979293823242,28.9205875396728,Offensive,Offensive
64765,1,233.36667,511850,503,F,845179,D,0.5999899999999911,south,powerPlay,0,49.4861679077148,26.9088230133057,33.3920516967773,5.78529357910156,Offensive,Offensive
64765,1,236.83333,511850,503,F,845179,D,0.7666700000000048,eastwest,powerPlay,0,40.4332275390625,7.29411697387695,35.9067535400391,-12.3205871582031,Offensive,Offensive
64765,1,238.9,845179,503,D,888156,F,0.799999999999983,north,powerPlay,0,39.4273452758789,-17.8529396057129,75.6391067504883,-29.4205856323242,Offensive,Offensive
64765,1,242.13333,888156,503,F,845179,D,0.7666700000000048,south,powerPlay,0,57.5332260131836,-32.9411773681641,29.8714599609375,-18.8588218688965,Offensive,Offensive
64765,1,252.2,888156,503,F,880966,F,2.200000000000017,northoffboards,powerPlay,0,40.9361686706543,-37.467643737793,96.7626342773437,-18.3558807373047,Offensive,Offensive
64765,1,263.83334,882520,503,G,693930,D,0.4333199999999806,d2d,powerPlay,0,-96.3667755126953,4.27647018432617,-96.3667755126953,4.27647018432617,Defensive,Defensive
64765,1,269.86667,693930,503,D,141486,F,0.5666499999999814,outlet,powerPlay,0,-43.0550079345703,-8.79999923706055,-19.9197158813477,-1.75882339477539,Defensive,Neutral
64765,1,273.43332,141486,503,F,242998,F,0.43335000000001855,north,powerPlay,0,42.4449920654297,-20.8705902099609,57.5332260131836,-35.4558792114258,Offensive,Offensive
64765,1,277.36667,242998,503,F,320957,D,1.466670000000022,southoffboards,powerPlay,0,94.247932434082,21.8794116973877,38.4214630126953,37.9735298156738,Offensive,Offensive
64765,1,279.13333,320957,503,D,389063,F,0.5,northoffboards,powerPlay,0,37.4155807495117,39.985294342041,50.9949913024902,39.985294342041,Offensive,Offensive
64765,1,280.2,389063,503,F,242998,F,0.33332999999998947,north,powerPlay,0,53.0067558288574,38.4764709472656,54.5155792236328,34.955883026123,Offensive,Offensive
64765,1,281.56668,242998,503,F,141486,F,0.5,north,powerPlay,0,53.5096969604492,20.3705883026123,71.6155776977539,23.8911762237549,Offensive,Offensive
64765,1,282.8,141486,503,F,389063,F,0.8000000000000114,south,powerPlay,0,80.6685180664062,22.8852939605713,40.4332275390625,30.4294128417969,Offensive,Offensive
64765,1,288.23334,389063,503,F,693930,D,1.0333200000000033,south,powerPlay,0,66.5861663818359,-40.9882354736328,29.8714599609375,-33.9470596313477,Offensive,Offensive
64765,1,290.23334,693930,503,D,320957,D,0.4666599999999903,eastwest,powerPlay,0,31.3802871704102,-21.3735275268555,33.3920516967773,24.3941173553467,Offensive,Offensive
64765,1,292.3,320957,503,D,693930,D,0.8666599999999676,south,powerPlay,0,33.8949890136719,37.470588684082,27.3567581176758,21.8794116973877,Offensive,Offensive
64765,1,294.53333,693930,503,D,141486,F,0.10000000000002274,slot,powerPlay,0,42.4449920654297,18.3588237762451,60.5500144958496,12.8195037841797,Offensive,Offensive
64765,1,296.1,782664,628,F,766882,D,0.7999999999999545,south,evenStrength,-1,0.800056457519531,-0.245975494384766,-14.2881774902344,-13.8253860473633,Neutral,Neutral
64765,1,302.6,880966,503,F,518782,D,0.6666599999999789,d2d,evenStrength,1,-49.5932464599609,19.8676471710205,-72.7285461425781,13.8323535919189,Defensive,Defensive
64765,1,304.06668,518782,503,D,25248,D,0.9666499999999587,d2d,evenStrength,1,-79.7697143554688,20.8735294342041,-71.72265625,-32.438232421875,Defensive,Defensive
64765,1,306.3,25248,503,D,74574,F,1.5333400000000097,stretch,evenStrength,1,-61.6638336181641,-30.4264678955078,9.25086975097656,39.985294342041,Defensive,Neutral
64765,1,317.6,880966,503,F,25248,D,0.9333299999999554,southoffboards,evenStrength,1,75.6391067504883,-37.970588684082,30.8773422241211,-37.970588684082,Offensive,Offensive
64765,1,319.63333,25248,503,D,483729,F,0.5666699999999878,north,evenStrength,1,29.8714599609375,-38.9764709472656,55.0185203552246,-38.9764709472656,Offensive,Offensive
64765,1,325.33334,25248,503,D,74574,F,1.8999999999999773,stretch,evenStrength,1,-48.0844268798828,-24.8941192626953,14.2802886962891,38.4764709472656,Defensive,Neutral
64765,1,331.86667,483729,503,F,3467,D,1.0666499999999814,d2d,evenStrength,1,-34.5050048828125,-21.3735275268555,-67.6991271972656,-0.25,Defensive,Defensive
64765,1,333.4,3467,503,D,917605,D,0.8000000000000114,d2d,evenStrength,1,-69.2079467773438,-0.25,-69.7108917236328,31.4352931976318,Defensive,Defensive
64765,1,343.36667,525897,503,F,917605,D,1.033329999999978,south,evenStrength,1,78.6567535400391,38.9794120788574,31.8832244873047,35.9617652893066,Offensive,Offensive
64765,1,361.46667,496519,628,D,367178,D,0.6000099999999975,south,evenStrength,-1,-21.2507400512695,11.3205986022949,-27.7889709472656,-18.8558712005615,Neutral,Defensive
64765,1,370.26666,496519,628,D,582819,F,0.8666699999999992,outlet,evenStrength,-1,-40.8654403686523,25.4029541015625,-14.2095565795898,-20.8676357269287,Defensive,Neutral
64765,1,380.06668,845179,503,D,888156,F,1.8999900000000025,outletoffboards,evenStrength,1,-30.4814758300781,-35.4558792114258,-15.3932418823242,-34.4499969482422,Defensive,Neutral
64765,1,383.8,888156,503,F,693930,D,0.8999999999999773,d2d,evenStrength,1,-57.6403045654297,-31.9352951049805,-68.7050018310547,30.4294128417969,Defensive,Defensive
64765,1,385.73334,693930,503,D,598017,F,0.566660000000013,outlet,evenStrength,1,-48.0844268798828,35.9617652893066,-13.8844223022461,36.9676475524902,Defensive,Neutral
64765,1,386.33334,598017,503,F,888156,F,0.7666600000000017,south,evenStrength,1,-13.8844223022461,36.9676475524902,-28.4697113037109,-2.26176452636719,Neutral,Defensive
64765,1,388.16666,888156,503,F,511850,F,0.5666800000000194,north,evenStrength,1,2.20969390869141,-3.26764678955078,19.309700012207,-34.4499969482422,Neutral,Neutral
64765,1,389.83334,511850,503,F,693930,D,0.699989999999957,rush,evenStrength,1,38.9244041442871,-33.9470596313477,40.4332275390625,-17.3499984741211,Offensive,Offensive
64765,1,401.76666,660523,628,F,562400,D,1.7333399999999983,d2doffboards,evenStrength,-1,-96.1889724731445,25.4029541015625,-96.1889724731445,-2.76175308227539,Defensive,Defensive
64765,1,404.2,562400,628,D,660523,F,0.36668000000003076,d2d,evenStrength,-1,-96.1889724731445,-2.25881195068359,-93.6742630004883,15.3441276550293,Defensive,Defensive
64765,1,409.86667,511850,503,F,693930,D,0.7333300000000236,south,evenStrength,1,74.6332244873047,-30.9294128417969,31.8832244873047,-33.4441146850586,Offensive,Offensive
64765,1,411.93332,693930,503,D,845179,D,0.766680000000008,eastwest,evenStrength,1,32.3861694335937,-18.3558807373047,36.9126396179199,16.3470592498779,Offensive,Offensive
64765,1,415.03333,562400,628,D,562400,D,1.833340000000021,d2doffboards,evenStrength,-1,-80.5977935791016,7.29706954956055,-76.5742645263672,38.9823608398437,Defensive,Defensive
64765,1,420.23334,693930,503,D,511850,F,1.2666600000000017,northoffboards,evenStrength,1,-9.35794830322266,-40.4852905273438,22.3273468017578,-38.9764709472656,Neutral,Neutral
64765,1,433.43332,25248,503,D,141486,F,2.266680000000008,south,evenStrength,1,-14.8903045654297,40.9911766052246,-46.5755920410156,-1.75882339477539,Neutral,Defensive
64765,1,436.36667,141486,503,F,242998,F,0.4333300000000122,d2d,evenStrength,1,-50.09619140625,-5.78235244750977,-43.0550079345703,-0.752941131591797,Defensive,Defensive
64765,1,437.43332,242998,503,F,25248,D,0.6666800000000421,d2d,evenStrength,1,-51.1020660400391,-2.26176452636719,-73.2314758300781,-2.76470565795898,Defensive,Defensive
64765,1,438.5,25248,503,D,320957,D,0.7666600000000017,d2d,evenStrength,1,-73.2314758300781,-3.77058792114258,-60.6579437255859,-38.9764709472656,Defensive,Defensive
64765,1,440.16666,320957,503,D,880966,F,0.5333400000000097,outlet,evenStrength,1,-54.1197204589844,-38.9764709472656,-28.97265625,-18.3558807373047,Defensive,Defensive
64765,1,442.03333,880966,503,F,242998,F,1.833340000000021,ozentry,evenStrength,1,4.22145843505859,-15.3382339477539,44.4567565917969,37.9735298156738,Neutral,Offensive
64765,1,448.03333,242998,503,F,320957,D,0.6666700000000105,south,evenStrength,1,89.7214584350586,31.4352931976318,53.5096969604492,36.4647064208984,Offensive,Offensive
64765,1,451.2,497372,628,F,30106,F,0.8000000000000114,outlet,evenStrength,-1,-50.4999389648438,-2.25774002075195,-27.3646469116211,18.362850189209,Defensive,Defensive
64765,1,453.96667,141486,503,F,3467,D,0.7333299999999667,south,evenStrength,1,19.8126373291016,-24.3911743164062,-6.34030151367188,-24.3911743164062,Neutral,Neutral
64765,1,455.16666,3467,503,D,917605,D,0.6666800000000421,eastwest,evenStrength,1,-5.83736419677734,-17.3499984741211,-5.33441925048828,11.3176460266113,Neutral,Neutral
64765,1,461.66666,676008,628,D,304943,F,0.6000000000000227,outlet,evenStrength,-1,-85.7058181762695,-36.9606781005859,-54.0205268859863,-39.9783248901367,Defensive,Defensive
64765,1,472.53333,141486,503,F,242998,F,0.5333500000000413,outlet,evenStrength,1,-86.8108978271484,28.4176464080811,-62.1667785644531,26.9088230133057,Defensive,Defensive
64765,1,480.56668,880966,503,F,3467,D,0.6333199999999692,d2d,evenStrength,1,-56.1314849853516,13.3294124603271,-61.160888671875,8.80294036865234,Defensive,Defensive
64765,1,482.16666,3467,503,D,917605,D,0.9000200000000405,d2d,evenStrength,1,-74.2373657226563,-0.25,-93.34912109375,27.9147052764893,Defensive,Defensive
64765,1,483.8,917605,503,D,3467,D,0.8999999999999773,d2d,evenStrength,1,-94.3550109863281,24.8970584869385,-94.8579559326172,-15.8411750793457,Defensive,Defensive
64765,1,486.63333,3467,503,D,74574,F,0.9333500000000186,outlet,evenStrength,1,-59.6520690917969,-20.3676452636719,-5.33441925048828,18.8617649078369,Defensive,Neutral
64765,1,488.56668,74574,503,F,389063,F,0.6666599999999789,north,evenStrength,1,6.73616790771484,16.3470592498779,20.8185195922852,37.9735298156738,Neutral,Neutral
64765,1,493.4,483729,503,F,389063,F,0.20000000000004547,south,evenStrength,1,69.1087646484375,21.872444152832,59.042049407959,25.3999996185303,Offensive,Offensive
64765,1,506.93332,693930,503,D,389063,F,1.1000099999999975,eastwest,evenStrength,1,39.4273452758789,39.4823532104492,35.9067535400391,-2.26176452636719,Offensive,Offensive
64765,1,513.6,389063,503,F,845179,D,0.7666399999999385,south,evenStrength,1,85.6979293823242,26.9088230133057,34.3979339599609,27.4117641448975,Offensive,Offensive
64765,1,515.2,845179,503,D,693930,D,0.7666999999999007,eastwest,evenStrength,1,32.3861694335937,23.8911762237549,32.3861694335937,-20.8705902099609,Offensive,Offensive
64765,1,521.4667,74574,503,F,693930,D,0.8999400000000151,south,evenStrength,1,84.1891098022461,-35.4558792114258,29.8714599609375,-36.9647064208984,Offensive,Offensive
64765,1,529.9,957949,628,F,825454,D,1.333340000000021,d2doffboards,evenStrength,-1,-78.1538162231445,-39.985294342041,-98.2714614868164,-6.79117584228516,Defensive,Defensive
64765,1,537.3,511850,503,F,25248,D,1.5333000000000538,south,evenStrength,1,68.0949859619141,-22.3794097900391,39.4273452758789,-24.3911743164062,Offensive,Offensive
64765,1,538.86664,25248,503,D,888156,F,0.6666600000000926,north,evenStrength,1,39.4273452758789,-24.3911743164062,58.0361671447754,-39.9823532104492,Offensive,Offensive
64765,1,545.0,660523,628,F,957949,F,0.8333000000000084,outlet,evenStrength,-1,-53.4389724731445,2.26765823364258,-40.3624992370605,-25.3941059112549,Defensive,Defensive
64765,1,546.5333,957949,628,F,660523,F,0.5666999999999689,eastwest,evenStrength,-1,-23.2625045776367,-27.4058704376221,-5.65956115722656,2.26765823364258,Neutral,Neutral
64765,1,550.1667,660523,628,F,496519,D,0.9666600000000471,south,evenStrength,-1,8.92573547363281,-30.9264602661133,-9.18014526367188,3.77648162841797,Neutral,Neutral
64765,1,570.1,796627,628,F,367178,D,0.6666599999999789,south,evenStrength,-1,59.2198486328125,-39.9794006347656,29.0433807373047,-38.4705772399902,Offensive,Offensive
64765,1,570.8,367178,628,D,156109,F,1.6000000000000227,northoffboards,evenStrength,-1,29.0433807373047,-38.973518371582,96.9404449462891,-1.2529296875,Offensive,Offensive
64765,1,575.6,320957,503,D,888156,F,0.7999999999999545,outletoffboards,evenStrength,1,-92.3432464599609,-27.9117660522461,-63.6755981445313,-40.9882354736328,Defensive,Defensive
64765,1,577.63336,888156,503,F,25248,D,2.0666400000000067,d2doffboards,evenStrength,1,-81.7814788818359,-38.9764709472656,-96.8697204589844,23.3882350921631,Defensive,Defensive
64765,1,582.86664,25248,503,D,320957,D,0.8333600000000843,d2d,evenStrength,1,-95.8638305664062,26.4058818817139,-96.8697204589844,-21.3735275268555,Defensive,Defensive
64765,1,590.9667,320957,503,D,3467,D,2.3333000000000084,d2d,evenStrength,1,-95.8638305664062,1.76176452636719,-94.8579559326172,5.28235244750977,Defensive,Defensive
64765,1,597.06665,3467,503,D,334118,F,1.3333499999999958,outletoffboards,evenStrength,1,-53.1138305664063,-10.3088226318359,-12.3755950927734,-37.467643737793,Defensive,Neutral
64765,1,600.06665,334118,503,F,525897,F,0.4000499999999647,rush,evenStrength,1,36.4096984863281,-35.9588241577148,45.4626388549805,-21.8764724731445,Offensive,Offensive
64765,1,627.86664,304943,628,F,703734,D,0.6333600000000388,southoffboards,evenStrength,-1,9.35005950927734,-40.4812660217285,-9.25876617431641,-40.4812660217285,Neutral,Neutral
64765,1,628.5333,703734,628,D,562400,D,1.2999999999999545,south,evenStrength,-1,-9.25876617431641,-40.4812660217285,-32.8969955444336,-6.78421020507813,Neutral,Defensive
64765,1,632.63336,562400,628,D,703734,D,0.6666399999999157,south,evenStrength,-1,-21.8322906494141,28.4216690063477,-39.4352340698242,-0.748916625976563,Neutral,Defensive
64765,1,638.3333,882520,503,G,917605,D,0.7000000000000455,d2d,evenStrength,1,-89.8285369873047,-8.79999923706055,-93.8520660400391,-6.78823471069336,Defensive,Defensive
64765,1,640.6,917605,503,D,880966,F,1.1999999999999318,outletoffboards,evenStrength,1,-96.3667755126953,-22.8823547363281,-51.1020660400391,-38.9764709472656,Defensive,Defensive
64765,1,646.2,880966,503,F,917605,D,0.8333000000000084,d2d,evenStrength,1,-62.1667785644531,-34.9529418945312,-78.2608947753906,5.28235244750977,Defensive,Defensive
64765,1,653.06665,917605,503,D,845179,D,1.5667100000000573,d2d,evenStrength,1,-97.3726501464844,-0.25,-96.8697204589844,-0.25,Defensive,Defensive
64765,1,659.8333,845179,503,D,141486,F,0.7667000000000144,outlet,evenStrength,1,-93.8520660400391,6.79117584228516,-16.3991241455078,14.3352947235107,Defensive,Neutral
64765,1,669.63336,845179,503,D,693930,D,1.133299999999963,d2doffboards,evenStrength,1,-86.8108978271484,-26.4029388427734,-95.8638305664062,-0.25,Defensive,Defensive
64765,1,680.0333,141486,503,F,242998,F,0.7666999999999007,south,evenStrength,1,57.5332260131836,-32.9411773681641,50.4920501708984,-24.8941192626953,Offensive,Offensive
64765,1,683.3333,141486,503,F,242998,F,0.8667000000000371,eastwest,evenStrength,1,84.1891098022461,-11.8176460266113,88.2126388549805,17.8558826446533,Offensive,Offensive
64765,1,685.4667,766882,628,D,825454,D,2.266640000000052,d2doffboards,evenStrength,-1,-96.2596969604492,-4.77941131591797,-94.247932434082,25.3970565795898,Defensive,Defensive
64765,1,694.4,141486,503,F,845179,D,1.7333600000000615,south,evenStrength,1,81.6744003295898,-37.467643737793,30.8773422241211,-23.3852920532227,Offensive,Offensive
64765,1,700.3,389063,503,F,25248,D,0.6666999999999916,south,evenStrength,2,-1.81383514404297,-10.3088226318359,-22.9373626708984,-9.80588150024414,Neutral,Neutral
64765,1,701.93335,25248,503,D,320957,D,0.5666499999999814,d2d,evenStrength,2,-27.9667663574219,-10.3088226318359,-33.4991302490234,4.77941131591797,Defensive,Defensive
64765,1,708.5333,483729,503,F,25248,D,0.9000499999999647,south,evenStrength,2,-14.8903045654297,-1.75882339477539,-34.5050048828125,-5.78235244750977,Neutral,Defensive
64765,1,709.56665,25248,503,D,320957,D,0.6000500000000102,d2d,evenStrength,2,-38.5285339355469,-6.78823471069336,-39.534423828125,10.3117637634277,Defensive,Defensive
64765,1,712.5,320957,503,D,74574,F,0.39999999999997726,north,evenStrength,2,-21.4285354614258,27.9147052764893,11.2626342773438,38.9794120788574,Neutral,Neutral
64765,1,716.1,578487,628,G,367178,D,0.8333499999999958,d2d,evenStrength,-2,-95.2538146972656,-1.25882339477539,-85.1949920654297,-32.4411773681641,Defensive,Defensive
64765,1,717.6,367178,628,D,304943,F,0.6000000000000227,outlet,evenStrength,-2,-86.7038116455078,-30.4294128417969,-53.5096969604492,-39.4823532104492,Defensive,Defensive
64765,1,718.26666,304943,628,F,367178,D,1.0999799999999595,outlet,evenStrength,-2,-53.5096969604492,-39.4823532104492,-38.8536758422852,-5.77939987182617,Defensive,Defensive
64765,1,724.36664,23843,628,F,304943,F,0.9666600000000471,south,evenStrength,-2,16.9727935791016,32.9470672607422,6.41102600097656,27.4147186279297,Neutral,Neutral
64765,1,728.43335,320957,503,D,25248,D,0.8333099999999831,d2d,evenStrength,2,-62.6697082519531,-30.9294128417969,-64.1785430908203,-38.9764709472656,Defensive,Defensive
64765,1,732.23334,304943,628,F,304943,F,0.8666600000000244,northoffboards,evenStrength,-2,89.8992614746094,26.9117736816406,95.4316101074219,19.3676605224609,Offensive,Offensive
64765,1,741.5,496519,628,D,367178,D,0.6666999999999916,south,evenStrength,-2,-21.2507400512695,34.9588317871094,-22.7595596313477,-12.8205757141113,Neutral,Neutral
64765,1,748.93335,367178,628,D,496519,D,0.866649999999936,d2d,evenStrength,-2,-78.0830917358398,-28.9146938323975,-79.0889663696289,20.3735427856445,Defensive,Defensive
64765,1,772.23334,957949,628,F,660523,F,0.8666600000000244,north,evenStrength,-2,7.41690826416016,-37.9676361083984,9.93161773681641,-31.4294013977051,Neutral,Neutral
64765,1,776.43335,660523,628,F,562400,D,0.5333499999999276,north,evenStrength,-2,-11.1919097900391,18.8647155761719,4.39926147460938,28.9235382080078,Neutral,Neutral
64765,1,781.06665,845179,503,D,3467,D,0.7999899999999798,d2doffboards,evenStrength,2,-96.3667755126953,-22.3794097900391,-81.7814788818359,-37.467643737793,Defensive,Defensive
64765,1,785.5,3467,503,D,845179,D,0.6666999999999916,outlet,evenStrength,2,-53.1138305664063,-33.4441146850586,-48.0844268798828,5.78529357910156,Defensive,Defensive
64765,1,787.63336,845179,503,D,447763,F,0.5666400000000067,north,evenStrength,2,-19.4167709350586,18.3588237762451,14.7832260131836,38.4764709472656,Neutral,Neutral
64765,1,790.1667,782664,628,F,825454,D,0.7999999999999545,south,evenStrength,-2,-21.3293533325195,-22.3753852844238,-38.4293518066406,-4.77244567871094,Neutral,Defensive
64765,1,799.5333,845179,503,D,693930,D,0.9333999999998923,d2d,evenStrength,2,-57.1373596191406,-25.9000015258789,-75.2432403564453,0.755882263183594,Defensive,Defensive
64765,1,802.23334,693930,503,D,334118,F,0.59996000000001,outlet,evenStrength,2,-47.5814819335938,8.29999923706055,-29.9785461425781,-23.3852920532227,Defensive,Defensive
64765,1,811.36664,334118,503,F,525897,F,0.40002000000004045,north,evenStrength,2,78.1538162231445,-38.4735260009766,95.2538146972656,-20.3676452636719,Offensive,Offensive
64765,1,816.26666,525897,503,F,334118,F,0.2999899999999798,south,evenStrength,2,68.5979309082031,-40.4852905273438,65.0773468017578,-32.9411773681641,Offensive,Offensive
64765,1,826.9,782664,628,F,766882,D,1.0333500000000413,d2d,evenStrength,-2,-74.1381759643555,-35.4518547058105,-98.2793502807617,-16.8430328369141,Defensive,Defensive
64765,1,828.1,766882,628,D,825454,D,1.2999999999999545,d2doffboards,evenStrength,-2,-98.2793502807617,-17.3459739685059,-97.2734680175781,17.8599090576172,Defensive,Defensive
